"tramite_tipo","tramite_fecha","fecha_inscripcion_inicial","registro_seccional_codigo","registro_seccional_descripcion","registro_seccional_provincia","automotor_origen","automotor_anio_modelo","automotor_tipo_codigo","automotor_tipo_descripcion","automotor_marca_codigo","automotor_marca_descripcion","automotor_modelo_codigo","automotor_modelo_descripcion","automotor_uso_codigo","automotor_uso_descripcion","titular_tipo_persona","titular_domicilio_localidad","titular_domicilio_provincia","titular_genero","titular_anio_nacimiento","titular_pais_nacimiento","titular_porcentaje_titularidad","titular_domicilio_provincia_indec_id","titular_pais_nacimiento_indec_id"
"AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS","2018-03-26","2013-03-20",1083,"SALTO","Buenos Aires","Nacional","2013","17","SEDAN 5 PUERTAS","34","PEUGEOT","MA","207 COMPACT ALLURE 1.4 N 5P","1","Privado","Física","SALTO","BUENOS AIRES","Masculino","1994","Argentina",100,"06","ARG"
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2018-03-12","2008-06-19",1084,"SAN ANTONIO DE ARECO","Buenos Aires","Protocolo 21","2008","05","SEDAN 5 PTAS","136","VOLKSWAGEN","274","GOL 1.6","1","Privado","Física","SAN ANTONIO DE ARECO","BUENOS AIRES","Masculino","1985","Argentina",100,"06","ARG"
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2018-03-21","2010-09-30",1084,"SAN ANTONIO DE ARECO","Buenos Aires","Nacional","2010","12","SEDAN 4 PTAS","08","CHEVROLET","DD","CLASSIC 4 PTAS LT 1.4N","1","Privado","Física","SAN ANTONIO DE ARECO","BUENOS AIRES","Masculino","1978","Argentina",100,"06","ARG"
"AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS","2018-03-12","2016-12-23",1084,"SAN ANTONIO DE ARECO","Buenos Aires","Nacional","2016","17","SEDAN 5 PUERTAS","37","RENAULT","2J","CLIO MIO 5P DYNAMIQUE MY16","1","Privado","Física","SAN ANTONIO DE ARECO","BUENOS AIRES","Masculino","1986","Argentina",100,"06","ARG"
"AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS","2018-03-28","2013-02-26",1084,"SAN ANTONIO DE ARECO","Buenos Aires","Nacional","2013","12","SEDAN 4 PTAS","37","RENAULT","WS","FLUENCE 1.6 16V CONFORT","1","Privado","Física","SAN ANTONIO DE ARECO","BUENOS AIRES","No identificado","1935","Argentina",100,"06","ARG"
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2018-03-06","1997-11-21",1086,"SAN FERNANDO Nº 1","Buenos Aires","Nacional","1997","12","SEDAN 4 PUERTAS","17","FIAT","24","PALIO EL 5 P 1.6","1","Privado","Física","SAN FERNANDO","BUENOS AIRES","Masculino","1966","Argentina",100,"06","ARG"
"AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS","2018-03-02","2009-02-12",1086,"SAN FERNANDO Nº 1","Buenos Aires","Importado","2009","02","SEDAN 4 PTAS","136","VOLKSWAGEN","285","BORA 2.0","1","Privado","Física","SAN FERNANDO","BUENOS AIRES","Femenino","1996","Argentina",100,"06","ARG"
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2018-03-15","2011-03-15",1086,"SAN FERNANDO Nº 1","Buenos Aires","Nacional","2011","17","SEDAN 5 PTAS","37","RENAULT","UF","CLIO 5 PTAS PACK","1","Privado","Física","SAN FERNANDO","BUENOS AIRES","Femenino","1967","Argentina",100,"06","ARG"
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2018-03-23","2014-10-17",1086,"SAN FERNANDO Nº 1","Buenos Aires","Nacional","2014","12","SEDAN 4 PUERTAS","08","CHEVROLET","DX","CLASSIC 4 P LS ABS+AIRBAG 1.4N","1","Privado","Física","SAN FERNANDO","BUENOS AIRES","Masculino","1980","Paraguay",100,"06","PRY"
"AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS","2018-03-02","2014-04-25",1069,"OLIVOS Nº 01","Buenos Aires","Protocolo 21","2014","05","SEDAN 5 PUERTAS","047","FORD","A41","FIESTA 1.6L S","1","Privado","Física","OLIVOS","BUENOS AIRES","Masculino","1989","Perú",100,"06","PER"
"AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS","2018-03-23","2008-09-25",1069,"OLIVOS Nº 01","Buenos Aires","Nacional","2008","17","SEDAN 5 PTAS","53","VOLKSWAGEN","LW","SURAN","1","Privado","Física","OLIVOS","BUENOS AIRES","No identificado","1955","No identificado",100,"06",""
"AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS","2018-03-19","2008-07-31",1069,"OLIVOS Nº 01","Buenos Aires","Importado","2008","10","TODO TERRENO","102","NISSAN","526","X-TRAIL 2.5 6MT ACENTA","1","Privado","Física","OLIVOS - VTE LOPEZ","BUENOS AIRES","No identificado","1954","No identificado",50,"06",""
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2018-03-22","1999-10-19",1086,"SAN FERNANDO Nº 1","Buenos Aires","Nacional","1999","18","BERLINA 3 PUERTAS","37","RENAULT","DT","CLIO RN 3 PTAS.PACK AA DA","1","Privado","Física","SAN FERNANDO","BUENOS AIRES","Masculino","1994","Argentina",100,"06","ARG"
"AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS","2018-03-05","2011-06-01",1087,"SAN ISIDRO Nº 01","Buenos Aires","Nacional","2011","12","SEDAN 4 PTAS","08","CHEVROLET","DD","CLASSIC 4 PTAS LT 1.4N","1","Privado","Física","MARTINEZ","BUENOS AIRES","Masculino","1978","Argentina",100,"06","ARG"
"AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS","2018-03-12","2011-01-04",1087,"SAN ISIDRO Nº 01","Buenos Aires","Importado","2011","05","SEDAN 5 PTAS","G89","CHERY","004","FACE","1","Privado","Física","MARTINEZ","BUENOS AIRES","Masculino","1989","Argentina",100,"06","ARG"
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2018-03-13","2001-08-01",1087,"SAN ISIDRO Nº 01","Buenos Aires","Protocolo 21","2001","05","SEDAN 5 PTAS","027","CITROEN","131","XSARA SX 1.9D","1","Privado","Física","MARTINEZ","BUENOS AIRES","Masculino","1945","Argentina",100,"06","ARG"
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2018-03-23","2016-08-24",1087,"SAN ISIDRO Nº 01","Buenos Aires","Protocolo 21","2016","05","SEDAN 5 PUERTAS","104","PEUGEOT","769","2008 ALLURE 1.6","1","Privado","Física","MARTINEZ","BUENOS AIRES","Masculino","1975","Argentina",100,"06","ARG"
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2018-03-23","2011-10-19",1088,"SAN MARTIN Nº 1","Buenos Aires","Protocolo 21","2011","05","SEDAN 5 PTAS","024","CHEVROLET","547","CELTA 1.4 LT","1","Privado","Física","V.BALESTER","BUENOS AIRES","Femenino","1988","Argentina",100,"06","ARG"
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2018-03-27","2008-06-23",1088,"SAN MARTIN Nº 1","Buenos Aires","Nacional","2008","17","SEDAN 5 PTAS","53","VOLKSWAGEN","LL","SURAN 80A","1","Privado","Física","VILLA BALLESTER","BUENOS AIRES","Femenino","1962","Argentina",100,"06","ARG"
"AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS","2018-03-07","1995-10-27",1089,"SAN MARTIN Nº 2","Buenos Aires","Importado","1995","05","SEDAN 5 PUERTAS","047","FORD","115","FIESTA CL","1","Privado","Física","VILLA BALLESTER","BUENOS AIRES","Femenino","1950","Argentina",100,"06","ARG"
"AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS","2018-03-09","2004-05-07",1089,"SAN MARTIN Nº 2","Buenos Aires","Protocolo 21","2004","05","SEDAN 5 PUERTAS","136","VOLKSWAGEN","211","GOLF 1.6","1","Privado","Física","SAN ANDRES","BUENOS AIRES","Masculino","1979","Argentina",100,"06","ARG"
"AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS","2018-03-06","2015-07-02",1082,"SALADILLO","Buenos Aires","Nacional","2015","17","SEDAN 5 PUERTAS","34","PEUGEOT","MA","207 COMPACT ALLURE 1.4 N 5P","1","Privado","Jurídica","SALADILLO","BUENOS AIRES","No aplica","2009","No aplica",100,"06",""
"AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS","2018-03-06","2011-10-19",1082,"SALADILLO","Buenos Aires","Nacional","2011","20","PICK-UP","53","VOLKSWAGEN","RB","AMAROK 2.0L TDI 4X2 2T2/2011","1","Privado","Jurídica","SALADILLO","BUENOS AIRES","No aplica","2012","No aplica",100,"06",""
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2018-03-27","2007-09-21",1089,"SAN MARTIN Nº 2","Buenos Aires","Protocolo 21","2007","22","SEDAN 3 PTAS","136","VOLKSWAGEN","390","FOX 1.6 SPORTLINE","1","Privado","Física","SAN MARTIN","BUENOS AIRES","Masculino","1981","Argentina",100,"06","ARG"
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2018-03-01","1988-01-22",1090,"SAN MIGUEL Nº 1","Buenos Aires","Nacional","1988","12","SEDAN 4 PTAS","19","FORD","30","FALCON GL","1","Privado","Física","SAN MIGUEL","BUENOS AIRES","No identificado","1962","Argentina",100,"06","ARG"
"AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS","2018-03-01","2011-09-13",1090,"SAN MIGUEL Nº 1","Buenos Aires","Protocolo 21","2011","05","SEDAN 5 PTAS","136","VOLKSWAGEN","463","GOL 1.4 L","1","Privado","Física","SAN MIGUEL","BUENOS AIRES","No identificado","1974","Argentina",100,"06","ARG"
"AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS","2018-03-12","2013-09-23",1090,"SAN MIGUEL Nº 1","Buenos Aires","Protocolo 21","2013","05","SEDAN 5 PUERTAS","024","CHEVROLET","637","CELTA LT 1.4N PACK","1","Privado","Física","SAN MIGUEL","BUENOS AIRES","Masculino","1983","Argentina",100,"06","ARG"
"AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS","2018-03-23","2016-07-12",1090,"SAN MIGUEL Nº 1","Buenos Aires","Protocolo 21","2016","05","SEDAN 5 PUERTAS","136","VOLKSWAGEN","577","GOL TREND 1.6 MSI","1","Privado","Física","SAN MIGUEL","BUENOS AIRES","Masculino","1992","Argentina",100,"06","ARG"
"AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS","2018-03-16","2010-08-30",1090,"SAN MIGUEL Nº 1","Buenos Aires","Nacional","2010","17","SEDAN 5 PTAS","34","PEUGEOT","JX","207 COMPACT XS 1.6 5P","1","Privado","Física","BELLA VISTA","BUENOS AIRES","Femenino","1984","Argentina",100,"06","ARG"
"AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS","2018-03-13","2014-04-24",1090,"SAN MIGUEL Nº 1","Buenos Aires","Nacional","2014","12","SEDAN 4 PUERTAS","08","CHEVROLET","DC","CLASSIC 4 PTAS LS AA + DIR 1.4N","1","Privado","Física","MORON","BUENOS AIRES","Femenino","1956","Argentina",100,"06","ARG"
"AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS","2018-03-21","2012-06-29",1090,"SAN MIGUEL Nº 1","Buenos Aires","Nacional","2012","18","SEDAN 3 PTAS","37","RENAULT","XX","CLIO 3P CAMPUS 1.2 PACK II","1","Privado","Física","SAN MIGUEL","BUENOS AIRES","No identificado","1976","Argentina",100,"06","ARG"
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2018-03-21","2006-05-24",1090,"SAN MIGUEL Nº 1","Buenos Aires","Nacional","2006","17","SEDAN 5 PTAS","34","PEUGEOT","FD","307 XS 1.6 5P 110CV","1","Privado","Física","SAN MIGUEL","BUENOS AIRES","Masculino","1978","Argentina",100,"06","ARG"
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2018-03-23","1996-09-06",1090,"SAN MIGUEL Nº 1","Buenos Aires","Nacional","1996","12","SEDAN 4 PTAS","34","PEUGEOT","25","405 SRI 2.0","1","Privado","Física","SAN MIGUEL","BUENOS AIRES","Masculino","1984","Argentina",100,"06","ARG"
"AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS","2018-03-26","2008-04-08",1090,"SAN MIGUEL Nº 1","Buenos Aires","Nacional","2008","12","SEDAN 4 PTAS","34","PEUGEOT","GE","307 XS PREMIUM 2.0 4P 143CV","1","Privado","Física","SAN MIGUEL","BUENOS AIRES","No identificado","1988","Argentina",100,"06","ARG"
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2018-03-26","2013-10-29",1090,"SAN MIGUEL Nº 1","Buenos Aires","Protocolo 21","2013","02","SEDAN 4 PUERTAS","024","CHEVROLET","614","PRISMA 1.4 N LT","1","Privado","Física","SAN MIGUEL","BUENOS AIRES","No identificado","1953","Argentina",100,"06","ARG"
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2018-03-27","2012-09-27",1090,"SAN MIGUEL Nº 1","Buenos Aires","Nacional","2012","17","SEDAN 5 PTAS","08","CHEVROLET","DM","AGILE 5P LT SPIRIT 1.4","1","Privado","Física","SAN MIGUEL","BUENOS AIRES","No identificado","1963","Argentina",100,"06","ARG"
"AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS","2018-03-01","2005-09-26",1091,"MONTE","Buenos Aires","Protocolo 21","2005","22","SEDAN 3 PTAS","136","VOLKSWAGEN","274","GOL 1.6","1","Privado","Física","SAN MIGUEL DEL MONTE","BUENOS AIRES","No identificado","1953","Argentina",100,"06","ARG"
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2018-03-06","2017-02-07",1091,"MONTE","Buenos Aires","Nacional","2017","17","SEDAN 5 PUERTAS","53","VOLKSWAGEN","XJ","SURAN 1.6 5D 156","1","Privado","Física","SAN MIGUEL DEL MONTE","BUENOS AIRES","Masculino","1965","Argentina",100,"06","ARG"
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2018-03-01","2012-09-07",1092,"SAN NICOLAS Nº 1","Buenos Aires","Protocolo 21","2012","05","SEDAN 5 PTAS","044","FIAT","726","UNO WAY 1.4 8V","1","Privado","Física","SAN NICOLAS","BUENOS AIRES","No identificado","1973","Argentina",100,"06","ARG"
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2018-03-09","2006-10-06",1092,"SAN NICOLAS Nº 1","Buenos Aires","Nacional","2006","17","SEDAN 5 PTAS","34","PEUGEOT","FS","206 X-LINE 1.4 5P","1","Privado","Física","SAN NICOLAS","BUENOS AIRES","No identificado","1960","Argentina",100,"06","ARG"
"AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS","2018-03-07","2010-07-30",1092,"SAN NICOLAS Nº 1","Buenos Aires","Nacional","2010","17","SEDAN 5 PTAS","34","PEUGEOT","FF","307 XS PREMIUM 2.0 5P 143 CV","1","Privado","Física","SAN NICOLAS","BUENOS AIRES","Masculino","1988","Argentina",100,"06","ARG"
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2018-03-16","2009-09-28",1092,"SAN NICOLAS Nº 1","Buenos Aires","Protocolo 21","2009","05","SEDAN 5 PTAS","044","FIAT","592","UNO FIRE 1242 MPI 8V","1","Privado","Física","SAN NICOLÁS","BUENOS AIRES","Femenino","1962","Argentina",100,"06","ARG"
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2018-03-12","1993-01-11",1092,"SAN NICOLAS Nº 1","Buenos Aires","Nacional","1993","12","SEDAN 4 PTAS","53","VOLKSWAGEN","10","VW SENDA","1","Privado","Física","SAN NICOLÁS","BUENOS AIRES","Masculino","1986","Argentina",50,"06","ARG"
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2018-03-07","2003-01-14",1092,"SAN NICOLAS Nº 1","Buenos Aires","Importado","2001","02","SEDAN 4 PTAS","025","CHRYSLER","117","NEON SE","1","Privado","Física","SAN NICOLÁS","BUENOS AIRES","No identificado","1979","Argentina",100,"06","ARG"
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2018-03-21","2004-05-17",1092,"SAN NICOLAS Nº 1","Buenos Aires","Protocolo 21","2004","05","SEDAN 5 PUERTAS","136","VOLKSWAGEN","283","GOL 1.9 SD","1","Privado","Física","GENERAL ROJO","BUENOS AIRES","No identificado","1986","Argentina",100,"06","ARG"
"AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS","2018-03-06","2016-10-19",1093,"SAN PEDRO Nº 1","Buenos Aires","Protocolo 21","2016","05","SEDAN 5 PUERTAS","027","CITROEN","388","C3 AIRCROSS 90 LIVE","1","Privado","Física","SAN PEDRO","BUENOS AIRES","Masculino","1973","Argentina",100,"06","ARG"
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2018-03-19","2012-02-08",1094,"TANDIL Nº 1","Buenos Aires","Nacional","2012","17","SEDAN 5 PTAS","37","RENAULT","XH","CLIO 5P AUTHENTIQUE 1.2 PACK II","1","Privado","Física","TANDIL","BUENOS AIRES","Masculino","1992","Argentina",100,"06","ARG"
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2018-03-21","2001-05-07",1094,"TANDIL Nº 1","Buenos Aires","Nacional","2001","17","SEDAN 5 PTAS","37","RENAULT","GF","CLIO RN DIE","1","Privado","Física","TANDIL","BUENOS AIRES","Masculino","1991","Argentina",100,"06","ARG"
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2018-03-16","1992-08-14",1095,"TAPALQUE","Buenos Aires","Nacional","1992","12","SEDAN 4 PTAS","34","PEUGEOT","06","504 SRDTCA","1","Privado","Física","TAPALQUE","BUENOS AIRES","No identificado","1963","Argentina",100,"06","ARG"
"AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS","2018-03-20","2005-01-24",1094,"TANDIL Nº 1","Buenos Aires","Protocolo 21","2005","11","PICK UP","024","CHEVROLET","323","S10 2.8 T.I.(CABINA DOBLE)","1","Privado","Física","TANDIL","BUENOS AIRES","Masculino","1990","Argentina",100,"06","ARG"
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2018-03-09","2003-04-22",1096,"TIGRE Nº 1","Buenos Aires","Nacional","2003","12","SEDAN 4 PUERTAS","74","SEAT","GC","POLO 1.9 TDI(3050)31B","1","Privado","Física","BENAVIDEZ","BUENOS AIRES","Femenino","1984","Argentina",100,"06","ARG"
"AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS","2018-03-08","2017-08-18",1096,"TIGRE Nº 1","Buenos Aires","Protocolo 21","2017","05","SEDAN 5 PUERTAS","112","RENAULT","A11","NUEVO SANDERO EXPRESSION PACK","1","Privado","Física","DON TORCUATO","BUENOS AIRES","Masculino","1975","Argentina",100,"06","ARG"
"AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS","2018-03-22","2012-03-16",1096,"TIGRE Nº 1","Buenos Aires","Protocolo 21","2012","05","SEDAN 5 PTAS","136","VOLKSWAGEN","413","GOL TREND 1.6","1","Privado","Física","DON TORCUATO","BUENOS AIRES","Masculino","1983","Argentina",100,"06","ARG"
"AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS","2018-03-05","2012-03-28",1096,"TIGRE Nº 1","Buenos Aires","Nacional","2012","20","PICK-UP","53","VOLKSWAGEN","NA","AMAROK 2.0L TDI 4X2 1T2","1","Privado","Física","GRAL. PACHECO","BUENOS AIRES","Femenino","1982","Argentina",51,"06","ARG"
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2018-03-05","2014-07-23",1096,"TIGRE Nº 1","Buenos Aires","Protocolo 21","2014","02","SEDAN 4 PUERTAS","024","CHEVROLET","614","PRISMA 1.4 N LT","1","Privado","Física","DON TORCUATO","BUENOS AIRES","Femenino","1955","Argentina",100,"06","ARG"
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2018-03-14","2014-10-17",1096,"TIGRE Nº 1","Buenos Aires","Protocolo 21","2014","05","SEDAN 5 PUERTAS","130","TOYOTA","858","ETIOS XLS 1.5 M/T","1","Privado","Física","DON TORCUATO","BUENOS AIRES","Femenino","1954","Argentina",50,"06","ARG"
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2018-03-01","2016-08-08",1097,"TORNQUIST","Buenos Aires","Protocolo 21","2016","02","SEDAN 4 PUERTAS","024","CHEVROLET","614","PRISMA 1.4 N LT","1","Privado","Física","NUEVA ROMA","BUENOS AIRES","Masculino","1996","Argentina",100,"06","ARG"
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2018-03-15","2009-01-30",1097,"TORNQUIST","Buenos Aires","Protocolo 21","2009","05","SEDAN 5 PTAS","044","FIAT","592","UNO FIRE 1242 MPI 8V","1","Privado","Física","SALDUNGARAY","BUENOS AIRES","No identificado","1960","Argentina",100,"06","ARG"
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2018-03-16","2016-07-27",1098,"TRENQUE LAUQUEN N° 1","Buenos Aires","Protocolo 21","2016","05","SEDAN 5 PUERTAS","047","FORD","A41","FIESTA 1.6L S","1","Privado","Física","TRENQUE LAUQUEN","BUENOS AIRES","Masculino","1964","Argentina",50,"06","ARG"
"AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS","2018-03-12","2017-01-03",1099,"TRES ARROYOS Nº 1","Buenos Aires","Nacional","2016","17","SEDAN 5 PUERTAS","53","VOLKSWAGEN","ZG","SURAN 1.6 5D 057","1","Privado","Física","TRES ARROYOS","BUENOS AIRES","Femenino","1980","Argentina",100,"06","ARG"
"AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS","2018-03-26","2012-07-06",1099,"TRES ARROYOS Nº 1","Buenos Aires","Nacional","2012","17","SEDAN 5 PTAS","53","VOLKSWAGEN","SE","SURAN 1.6L 5D 766","1","Privado","Física","TRES ARROYOS","BUENOS AIRES","Femenino","1984","Argentina",50,"06","ARG"
"AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS","2018-03-07","2012-07-17",1100,"TRES DE FEBRERO Nº 1","Buenos Aires","Protocolo 21","2012","05","SEDAN 5 PUERTAS","112","RENAULT","808","SANDERO PH2 LUXE 1.6 16V","1","Privado","Física","CASEROS","BUENOS AIRES","Masculino","1980","Argentina",100,"06","ARG"
"AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS","2018-03-14","2015-01-06",1100,"TRES DE FEBRERO Nº 1","Buenos Aires","Protocolo 21","2015","05","SEDAN 5 PUERTAS","104","PEUGEOT","723","208 ALLURE 1.6N TOUCHSCREEN","1","Privado","Física","CDAD.JARDIN PALOMAR","BUENOS AIRES","Femenino","1953","Argentina",50,"06","ARG"
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2018-03-05","2012-01-26",1100,"TRES DE FEBRERO Nº 1","Buenos Aires","Protocolo 21","2012","05","SEDAN 5 PUERTAS","112","RENAULT","806","SANDERO PH2 PACK PLUS 1.6 8V","1","Privado","Física","CIUDADELA","BUENOS AIRES","Masculino","1986","Argentina",100,"06","ARG"
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2018-03-27","2012-12-05",1100,"TRES DE FEBRERO Nº 1","Buenos Aires","Nacional","2012","22","FURGON","34","PEUGEOT","LH","PARTNER PRESENCE PLC HDI 1.6","1","Privado","Jurídica","CASEROS","BUENOS AIRES","No aplica","1999","No aplica",100,"06",""
"AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS","2018-03-28","2004-12-21",1100,"TRES DE FEBRERO Nº 1","Buenos Aires","Protocolo 21","2005","22","SEDAN 3 PUERTAS","044","FIAT","592","UNO FIRE 1242 MPI 8V","1","Privado","Física","CASEROS","BUENOS AIRES","Femenino","1990","Argentina",100,"06","ARG"
"AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS","2018-03-01","2006-07-05",1102,"25 DE MAYO","Buenos Aires","Nacional","2006","17","SEDAN 5 PUERTAS","19","FORD","TX","FOCUS 5P EDGE 1.8L TDI","1","Privado","Física","25 DE MAYO","BUENOS AIRES","Masculino","1953","Argentina",100,"06","ARG"
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2018-03-26","2017-04-17",1100,"TRES DE FEBRERO Nº 1","Buenos Aires","Nacional","2017","94","TRACTOR C/ CABINA DORMITORIO","67","IVECO","BU","170E28T MLL","1","Privado","Física","CASEROS","BUENOS AIRES","Masculino","1995","Argentina",100,"06","ARG"
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2018-03-26","2004-11-09",1102,"25 DE MAYO","Buenos Aires","Protocolo 21","2004","22","SEDAN 3 PTAS","112","RENAULT","518","CLIO AUTHENTIQUE  1.2 16V","1","Privado","Física","25 DE MAYO","BUENOS AIRES","Masculino","1991","Argentina",100,"06","ARG"
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2018-03-19","2012-08-24",1102,"25 DE MAYO","Buenos Aires","Nacional","2012","20","PICK-UP","53","VOLKSWAGEN","RT","AMAROK 2.0L TDI 122 CV 093","1","Privado","Física","ORTIZ DE ROSAS","BUENOS AIRES","No identificado","1977","Argentina",50,"06","ARG"
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2018-03-14","1995-12-26",1102,"25 DE MAYO","Buenos Aires","Nacional","1995","18","SEDAN 3 PTAS","53","VOLKSWAGEN","11","GOL   CL","1","Privado","Física","25 DE MAYO","BUENOS AIRES","Masculino","1987","Argentina",100,"06","ARG"
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2018-03-26","2009-03-18",1102,"25 DE MAYO","Buenos Aires","Protocolo 21","2009","05","SEDAN 5 PUERTAS","136","VOLKSWAGEN","413","GOL TREND 1.6","1","Privado","Física","VEINTICINCO DE MAYO","BUENOS AIRES","Masculino","1975","Argentina",100,"06","ARG"
"AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS","2018-03-23","2010-01-06",1102,"25 DE MAYO","Buenos Aires","Importado","2010","10","TODO TERRENO","130","TOYOTA","730","RAV4 4X4 A/T","1","Privado","Física","NORBERTO DE LA RIESTRA","BUENOS AIRES","Femenino","1979","Argentina",100,"06","ARG"
"AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS","2018-03-08","2008-08-20",1092,"SAN NICOLAS Nº 1","Buenos Aires","Nacional","2008","12","SEDAN 4 PTAS","17","FIAT","AL","SIENA FLP ELX 1.4 BENZI","1","Privado","Física","SAN NICOLAS","BUENOS AIRES","No identificado","1959","No identificado",100,"06",""
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2018-03-19","2009-03-09",1098,"TRENQUE LAUQUEN N° 1","Buenos Aires","Nacional","2009","30","ACOPLADO","DR","BELGRANO METALURGICA BELGRANO","01","TANQUE ATTTRI000320","1","Privado","Jurídica","30 DE AGOSTO","BUENOS AIRES","No aplica","1985","No aplica",100,"06",""
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2018-03-05","2008-11-26",1103,"ZARATE Nº 1","Buenos Aires","Nacional","2008","17","SEDAN 5 PTAS","34","PEUGEOT","HX","206 XS PREMIUM HDI 5P","1","Privado","Física","ZARATE","BUENOS AIRES","Femenino","1954","Argentina",50,"06","ARG"
