"tramite_tipo","tramite_fecha","fecha_inscripcion_inicial","registro_seccional_codigo","registro_seccional_descripcion","registro_seccional_provincia","automotor_origen","automotor_anio_modelo","automotor_tipo_codigo","automotor_tipo_descripcion","automotor_marca_codigo","automotor_marca_descripcion","automotor_modelo_codigo","automotor_modelo_descripcion","automotor_uso_codigo","automotor_uso_descripcion","titular_tipo_persona","titular_domicilio_localidad","titular_domicilio_provincia","titular_genero","titular_anio_nacimiento","titular_pais_nacimiento","titular_porcentaje_titularidad","titular_domicilio_provincia_indec_id","titular_pais_nacimiento_indec_id"
"AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS","2018-12-03","2018-04-03",21022,"SAN LORENZO Nº 1","Santa Fe","Protocolo 21","2018","05","SEDAN 5 PUERTAS","104","PEUGEOT","778","208 ALLURE 1.6","1","Privado","Física","SAN LORENZO","SANTA FE","Masculino","1995","Argentina",100,"82","ARG"
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2018-12-03","2015-04-22",21022,"SAN LORENZO Nº 1","Santa Fe","Protocolo 21","2015","04","RURAL 5 PUERTAS","047","FORD","998","ECOSPORT SE 1.6L MT N","1","Privado","Física","SAN LORENZO","SANTA FE","Femenino","1957","Argentina",100,"82","ARG"
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2018-12-07","2006-04-17",21022,"SAN LORENZO Nº 1","Santa Fe","Nacional","2006","17","SEDAN 5 PUERTAS","34","PEUGEOT","FD","307 XS 1.6 5P 110CV","1","Privado","Física","SAN LORENZO","SANTA FE","Masculino","1946","Argentina",50,"82","ARG"
"AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS","2018-12-07","2011-01-14",21022,"SAN LORENZO Nº 1","Santa Fe","Nacional","2011","12","SEDAN 4 PTAS","08","CHEVROLET","DD","CLASSIC 4 PTAS LT 1.4N","1","Privado","Física","SAN LORENZO","SANTA FE","Masculino","1979","Argentina",100,"82","ARG"
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2018-12-17","1999-08-25",21022,"SAN LORENZO Nº 1","Santa Fe","Protocolo 21","1999","11","PICK UP","047","FORD","266","F-100 4X2","1","Privado","Jurídica","CARCARAÑA","SANTA FE","No aplica","2005","No aplica",100,"82",""
"AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS","2018-12-18","2013-12-06",21022,"SAN LORENZO Nº 1","Santa Fe","Protocolo 21","2013","05","SEDAN 5 PUERTAS","136","VOLKSWAGEN","495","GOL TREND 1.6 GP","1","Privado","Jurídica","ROLDAN","SANTA FE","No aplica","1974","No aplica",100,"82",""
"AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS","2018-12-19","2015-02-13",21022,"SAN LORENZO Nº 1","Santa Fe","Protocolo 21","2015","05","SEDAN 5 PUERTAS","044","FIAT","729","PUNTO ATTRACTIVE 1.4 8V","1","Privado","Física","SAN LORENZO","SANTA FE","Masculino","1975","Argentina",100,"82","ARG"
"AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS","2018-12-20","2008-04-30",21022,"SAN LORENZO Nº 1","Santa Fe","Protocolo 21","2008","04","RURAL 5 PTAS","044","FIAT","642","PALIO ADVENTURE 1.7TD","1","Privado","Física","SAN LORENZO","SANTA FE","Femenino","1960","Argentina",100,"82","ARG"
"AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS","2018-12-27","2001-12-28",21022,"SAN LORENZO Nº 1","Santa Fe","Protocolo 21","2001","22","SEDAN 3 PTAS","044","FIAT","487","UNO S 1.3","1","Privado","Física","SAN LORENZO","SANTA FE","Femenino","1986","Argentina",100,"82","ARG"
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2018-12-28","2004-09-06",21022,"SAN LORENZO Nº 1","Santa Fe","Protocolo 21","2004","05","SEDAN 5 PUERTAS","136","VOLKSWAGEN","274","GOL 1.6","1","Privado","Física","SAN LORENZO","SANTA FE","Femenino","1971","Argentina",100,"82","ARG"
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2018-12-27","2008-04-30",21022,"SAN LORENZO Nº 1","Santa Fe","Protocolo 21","2008","05","SEDAN 5 PTAS","024","CHEVROLET","451","MERIVA GLS EASYTRONIC 1.8 SOHC","1","Privado","Física","CARCARAÑÁ","SANTA FE","Masculino","1986","Argentina",50,"82","ARG"
"AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS","2018-12-28","2018-03-23",21022,"SAN LORENZO Nº 1","Santa Fe","Protocolo 21","2018","05","SEDAN 5 PUERTAS","130","TOYOTA","909","ETIOS XS 1.5 6M/T","1","Privado","Física","SAN LORENZO","SANTA FE","Femenino","1982","Argentina",100,"82","ARG"
"AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS","2018-12-03","2012-05-29",21023,"SANTA FE Nº 1","Santa Fe","Nacional","2012","17","SEDAN 5 PTAS","53","VOLKSWAGEN","SE","SURAN 1.6L 5D 766","1","Privado","Física","SANTA FE","SANTA FE","Femenino","1965","Argentina",100,"82","ARG"
"AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS","2018-12-13","2007-05-03",21023,"SANTA FE Nº 1","Santa Fe","Protocolo 21","2007","05","SEDAN 5 PTAS","024","CHEVROLET","388","MERIVA GLS 1.8 SOHC","1","Privado","Física","SANTA FE","SANTA FE","Femenino","1973","Argentina",100,"82","ARG"
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2018-12-17","1994-03-21",21023,"SANTA FE Nº 1","Santa Fe","Nacional","","12","SEDAN 4 PUERTAS","37","RENAULT","80","RENAULT 9GTL AÑO 1994","9","No declarado","Jurídica","SANTA FE","SANTA FE","No aplica","1911","No aplica",100,"82",""
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2018-12-17","1987-07-13",21023,"SANTA FE Nº 1","Santa Fe","Nacional","1987","12","SEDAN 4 PUERTAS","34","PEUGEOT","03","504 SRTCA","0","Oficial","Jurídica","SANTA FE","SANTA FE","No aplica","1911","No aplica",100,"82",""
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2018-12-17","1994-03-21",21023,"SANTA FE Nº 1","Santa Fe","Nacional","","12","SEDAN 4 PUERTAS","37","RENAULT","80","9GTL","0","Oficial","Jurídica","SANTA FE","SANTA FE","No aplica","1911","No aplica",100,"82",""
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2018-12-17","2007-03-08",21023,"SANTA FE Nº 1","Santa Fe","Nacional","2007","12","SEDAN 4 PTAS","53","VOLKSWAGEN","JT","POLO CLASSIC 1.9L SD","0","Oficial","Jurídica","SANTA FE","SANTA FE","No aplica","1989","No aplica",100,"82",""
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2018-12-17","2001-04-11",21023,"SANTA FE Nº 1","Santa Fe","Nacional","","12","SEDAN 4 PUERTAS","53","VOLKSWAGEN","95","POLO 1.9 SD","0","Oficial","Jurídica","SANTA FE","SANTA FE","No aplica","2000","No aplica",100,"82",""
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2018-12-17","1999-02-17",21023,"SANTA FE Nº 1","Santa Fe","Nacional","1999","12","SEDAN 4 PUERTAS","37","RENAULT","CJ","MEGANE RT TRIC ABCP","0","Oficial","Jurídica","SANTA FE","SANTA FE","No aplica","1911","No aplica",100,"82",""
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2018-12-17","2005-05-31",21023,"SANTA FE Nº 1","Santa Fe","Nacional","2005","12","SEDAN 4 PTAS","53","VOLKSWAGEN","JT","POLO CLASSIC 1.9L SD  31A","0","Oficial","Jurídica","SANTA FE","SANTA FE","No aplica","1971","No aplica",100,"82",""
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2018-12-17","1986-10-30",21023,"SANTA FE Nº 1","Santa Fe","Nacional","","12","SEDAN 4 PUERTAS","53","VOLKSWAGEN","05","V.W GACEL 1986","9","No declarado","Jurídica","SANTA FE","SANTA FE","No aplica","1986","No aplica",100,"82",""
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2018-12-17","2005-03-16",21023,"SANTA FE Nº 1","Santa Fe","Nacional","2005","12","SEDAN 4 PTAS","53","VOLKSWAGEN","JT","POLO CLASSIC 1.9L SD  31A","0","Oficial","Jurídica","SANTA FE","SANTA FE","No aplica","1971","No aplica",100,"82",""
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2018-12-17","2005-05-30",21023,"SANTA FE Nº 1","Santa Fe","Nacional","2005","12","SEDAN 4 PUERTAS","53","VOLKSWAGEN","JS","POLO CLASSIC 1.9L SD","0","Oficial","Jurídica","SANTA FE","SANTA FE","No aplica","1971","No aplica",100,"82",""
"AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS","2018-12-19","2018-05-21",21023,"SANTA FE Nº 1","Santa Fe","Protocolo 21","2018","05","SEDAN 5 PUERTAS","024","CHEVROLET","703","ONIX 5P 1.4 N ACTIV","1","Privado","Física","SANTA FE","SANTA FE","Femenino","1967","Argentina",100,"82","ARG"
"AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS","2018-12-20","2016-12-26",21023,"SANTA FE Nº 1","Santa Fe","Nacional","2016","17","SEDAN 5 PUERTAS","37","RENAULT","YY","CLIO MIO 5P CONFORT","1","Privado","Física","LA CAPITAL","SANTA FE","Femenino","1985","Argentina",100,"82","ARG"
"AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS","2018-12-20","2009-09-07",21023,"SANTA FE Nº 1","Santa Fe","Nacional","2009","17","SEDAN 5 PTAS","19","FORD","VL","FOCUS ONE AMBIENTE 5P 1.6L N","1","Privado","Física","SANTA FE","SANTA FE","Masculino","1946","Argentina",50,"82","ARG"
"AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS","2018-12-04","2013-09-05",21024,"SANTA FE Nº 2","Santa Fe","Importado","2013","05","SEDAN 5 PUERTAS","072","KIA","235","PICANTO A/T","1","Privado","Física","SANTA FE","SANTA FE","Femenino","1981","Argentina",100,"82","ARG"
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2018-12-04","1992-08-13",21024,"SANTA FE Nº 2","Santa Fe","Importado","1992","","SEDAN 4 PUERTAS","208","GMC","","5C69JN","1","Privado","Física","SANTA FE","SANTA FE","Femenino","1970","Argentina",100,"82","ARG"
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2018-12-18","2008-09-08",21024,"SANTA FE Nº 2","Santa Fe","Protocolo 21","2008","22","SEDAN 3 PTAS","136","VOLKSWAGEN","274","GOL 1.6","1","Privado","Física","SANTA FE","SANTA FE","Masculino","1986","Argentina",100,"82","ARG"
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2018-12-10","2000-01-21",21025,"SUARDI","Santa Fe","Nacional","2000","20","PICK-UP","68","TOYOTA","01","HILUX 4X2 CABINA SIMPLE STD","1","Privado","Física","LAS PALMERAS -SAN CRISTOBAL","SANTA FE","No identificado","1949","Argentina",100,"82","ARG"
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2018-12-10","1973-06-01",21025,"SUARDI","Santa Fe","Nacional","1973","26","CHASIS C/CABINA","19","FORD","11","F-100","1","Privado","Física","COLONIA BOSSI","SANTA FE","Masculino","1976","Argentina",100,"82","ARG"
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2018-12-03","1999-06-15",21026,"TOSTADO","Santa Fe","Importado","1999","02","SEDAN 4 PTAS","115","ROVER","020","420 DI","1","Privado","Física","TOSTADO -9 DE JULIO","SANTA FE","No identificado","1987","Argentina",100,"82","ARG"
"AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS","2018-12-11","2012-08-09",21027,"VENADO TUERTO Nº 1","Santa Fe","Nacional","2012","17","SEDAN 5 PTAS","34","PEUGEOT","LX","206 ALLURE 1.4 N 5P","1","Privado","Física","VENADO TUERTO","SANTA FE","Masculino","1990","Argentina",100,"82","ARG"
"AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS","2018-12-05","2016-06-08",21028,"VERA","Santa Fe","Nacional","2016","17","SEDAN 5 PUERTAS","37","RENAULT","2J","CLIO MIO 5P DYNAMIQUE MY16","1","Privado","Física","VERA","SANTA FE","No identificado","1982","Argentina",100,"82","ARG"
"AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS","2018-12-06","2017-08-25",21029,"VILLA CONSTITUCION Nº 1","Santa Fe","Protocolo 21","2017","04","RURAL 5 PUERTAS","047","FORD","997","ECOSPORT S 1.6L MT N","1","Privado","Física","EMPALME VILLA CONSTITUCIÓN","SANTA FE","Femenino","1963","Argentina",100,"82","ARG"
"AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS","2018-12-12","2011-08-10",21029,"VILLA CONSTITUCION Nº 1","Santa Fe","Protocolo 21","2011","22","SEDAN 3 PTAS","047","FORD","815","KA FLY VIRAL 1.0L","1","Privado","Física","VILLA CONSTITUCIÓN","SANTA FE","Femenino","1962","Argentina",100,"82","ARG"
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2018-12-10","2013-06-05",21030,"FIRMAT","Santa Fe","Nacional","2013","20","PICK-UP","19","FORD","WR","RANGER2 DC 4X2 XLT 3.2L D","1","Privado","Física","FIRMAT","SANTA FE","Masculino","1967","Argentina",100,"82","ARG"
"AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS","2018-12-28","2015-03-06",21030,"FIRMAT","Santa Fe","Importado","2015","02","SEDAN 4 PUERTAS","136","VOLKSWAGEN","365","VOLKSWAGEN VENTO 2.5","1","Privado","Física","LABORDEBOY","SANTA FE","No identificado","1975","Argentina",100,"82","ARG"
"AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS","2018-12-20","2014-07-22",21031,"ARTEAGA","Santa Fe","Nacional","2014","12","SEDAN 4 PUERTAS","37","RENAULT","WU","FLUENCE 2.0 16V LUXE","1","Privado","Física","SAN JOSÉ DE LA ESQUINA","SANTA FE","Masculino","1984","Argentina",100,"82","ARG"
"AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS","2018-12-14","2018-08-21",21034,"SUNCHALES","Santa Fe","Nacional","2018","20","PICK-UP","68","TOYOTA","AD","HILUX 4X2 D/C DX 2.4 TDI 6 M/T","1","Privado","Jurídica","SUNCHALES","SANTA FE","No aplica","2017","No aplica",100,"82",""
"AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS","2018-12-20","2016-10-26",21034,"SUNCHALES","Santa Fe","Protocolo 21","2016","05","SEDAN 5 PUERTAS","024","CHEVROLET","616","ONIX 1.4 N LT","1","Privado","Física","TACURAL","SANTA FE","Femenino","1958","Argentina",100,"82","ARG"
"AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS","2018-12-27","2010-07-21",21034,"SUNCHALES","Santa Fe","Nacional","2010","17","SEDAN 5 PTAS","37","RENAULT","UF","CLIO 5 PTAS PACK","1","Privado","Física","SUNCHALES","SANTA FE","Femenino","1987","Argentina",100,"82","ARG"
"AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS","2018-12-03","2008-05-22",21035,"SANTA FE Nº 3","Santa Fe","Protocolo 21","2008","04","RURAL 5 PTAS","104","PEUGEOT","504","206 SW PREMIUM 1.6","1","Privado","Física","SANTA FE","SANTA FE","Masculino","1951","Argentina",100,"82","ARG"
"AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS","2018-12-04","2009-05-15",21035,"SANTA FE Nº 3","Santa Fe","Nacional","2009","17","SEDAN 5 PUERTAS","34","PEUGEOT","JK","207 COMPACT XS 1.4 5P","1","Privado","Física","LAGUNA PAIVA","SANTA FE","Masculino","1983","Argentina",100,"82","ARG"
"AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS","2018-12-05","2004-09-24",21035,"SANTA FE Nº 3","Santa Fe","Protocolo 21","2004","05","SEDAN 5 PTAS","027","CITROEN","168","C3 1.4I","1","Privado","Física","SANTA FE","SANTA FE","Masculino","1943","Argentina",100,"82","ARG"
"AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS","2018-12-07","2004-08-02",21035,"SANTA FE Nº 3","Santa Fe","Protocolo 21","2004","05","SEDAN 5 PTAS","092","MERCEDES BENZ","650","A160CLASSIC","1","Privado","Física","SANTA FE","SANTA FE","Femenino","1947","Argentina",100,"82","ARG"
"AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS","2018-12-11","2016-08-16",21035,"SANTA FE Nº 3","Santa Fe","Nacional","2016","12","SEDAN 4 PUERTAS","08","CHEVROLET","DX","CLASSIC 4 P LS ABS+AIRBAG 1.4N","1","Privado","Física","SANTA FE","SANTA FE","Masculino","1970","Argentina",100,"82","ARG"
"AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS","2018-12-12","2012-11-23",21035,"SANTA FE Nº 3","Santa Fe","Protocolo 21","2012","05","SEDAN 5 PUERTAS","112","RENAULT","848","SANDERO STEPWAY 1.6 SL RIP CURL","1","Privado","Física","SANTA FE","SANTA FE","Femenino","1994","Argentina",100,"82","ARG"
"AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS","2018-12-18","2013-11-18",21035,"SANTA FE Nº 3","Santa Fe","Protocolo 21","2013","04","RURAL 5 PUERTAS","112","RENAULT","932","DUSTER LUXE 2.0 4X2 NAV","1","Privado","Física","SANTA FE","SANTA FE","Masculino","1962","Argentina",50,"82","ARG"
"AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS","2018-12-27","2008-03-04",21035,"SANTA FE Nº 3","Santa Fe","Protocolo 21","2008","02","SEDAN 4 PTAS","055","HONDA","B30","CIVIC LXS","1","Privado","Física","SANTA FE","SANTA FE","Masculino","1990","Argentina",100,"82","ARG"
"AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS","2018-12-28","2008-01-10",21035,"SANTA FE Nº 3","Santa Fe","Importado","2008","02","SEDAN 4 PUERTAS","136","VOLKSWAGEN","285","BORA 2.0","1","Privado","Física","SANTA FE","SANTA FE","Masculino","1945","Italia",100,"82","ITA"
"AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS","2018-12-03","2014-09-11",21036,"VILLA CAÑAS","Santa Fe","Nacional","2014","17","SEDAN 5 PUERTAS","37","RENAULT","ZX","CLIO MIO 5P CONFORTABS ABCP","1","Privado","Física","CHAPUY","SANTA FE","Femenino","1959","Argentina",100,"82","ARG"
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2018-12-14","1995-03-29",21036,"VILLA CAÑAS","Santa Fe","Protocolo 21","1995","12","SEDAN 4 PUERTAS","999","RENAULT","999","R-9 RL","1","Privado","Física","VEDIA","SANTA FE","Femenino","1953","Argentina",50,"82","ARG"
"AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS","2018-12-17","2005-04-21",21036,"VILLA CAÑAS","Santa Fe","Protocolo 21","2005","04","RURAL 5 PUERTAS","136","VOLKSWAGEN","276","GOL COUNTRY 1.6","1","Privado","Física","SANTA ISABEL","SANTA FE","Masculino","1987","Argentina",100,"82","ARG"
"AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS","2018-12-03","2017-11-28",21037,"SAN GENARO","Santa Fe","Protocolo 21","2017","02","SEDAN 4 PUERTAS","024","CHEVROLET","614","PRISMA 1.4 N LT","1","Privado","Física","TOTORAS","SANTA FE","Masculino","1981","Argentina",100,"82","ARG"
"AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS","2018-12-07","2013-06-28",21037,"SAN GENARO","Santa Fe","Importado","2013","05","SEDAN 5 PTAS","047","FORD","908","FIESTA KINETIC DESIGN TITANIUM","1","Privado","Física","SAN GENARO","SANTA FE","Femenino","1961","Argentina",100,"82","ARG"
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2018-12-11","2011-04-20",21037,"SAN GENARO","Santa Fe","Protocolo 21","2011","82","PICK-UP CABINA DOBLE","024","CHEVROLET","487","S10 2.8TDI STD 4X2 ELECTRONIC","1","Privado","Física","TOTORAS","SANTA FE","Masculino","1975","Argentina",100,"82","ARG"
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2018-12-21","2004-09-24",21037,"SAN GENARO","Santa Fe","Nacional","2004","20","PICK-UP","19","FORD","SD","RANGER DC 4X2 XLT 2.8L D","1","Privado","Física","CENTENO","SANTA FE","Femenino","1958","Argentina",100,"82","ARG"
"AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS","2018-12-27","2011-07-22",21037,"SAN GENARO","Santa Fe","Nacional","2011","17","SEDAN 5 PTAS","37","RENAULT","UV","KANGOO AUTH. PLUS 1.6 DA AA CD PK 2P","1","Privado","Física","CENTENO","SANTA FE","Masculino","1956","Argentina",100,"82","ARG"
"AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS","2018-12-05","2018-04-25",21038,"ARROYO SECO Nº 1","Santa Fe","Protocolo 21","2018","05","SEDAN 5 PUERTAS","044","FIAT","865","ARGO PRECISION 1.8","1","Privado","Física","ARROYO SECO","SANTA FE","Masculino","1991","Argentina",100,"82","ARG"
"AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS","2018-12-14","2009-09-29",21038,"ARROYO SECO Nº 1","Santa Fe","Importado","2009","02","SEDAN 4 PTAS","136","VOLKSWAGEN","282","BORA TDI","1","Privado","Física","VILLA AMELIA-ROSARIO","SANTA FE","No identificado","1973","Argentina",100,"82","ARG"
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2018-12-17","2010-10-07",21038,"ARROYO SECO Nº 1","Santa Fe","Nacional","2010","12","SEDAN 4 PTAS","37","RENAULT","VJ","SYMBOL PACK 1.6 8V","1","Privado","Física","CORONEL BOGADO","SANTA FE","Femenino","1952","Argentina",100,"82","ARG"
"AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS","2018-12-20","2014-02-10",21038,"ARROYO SECO Nº 1","Santa Fe","Protocolo 21","2014","22","SEDAN 3 PUERTAS","047","FORD","814","KA FLY PLUS 1.0L","1","Privado","Física","PUEBLO ESTHER","SANTA FE","Femenino","1987","Argentina",100,"82","ARG"
"AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS","2018-12-28","1996-11-13",21038,"ARROYO SECO Nº 1","Santa Fe","Protocolo 21","1996","22","SEDAN 3 PTAS","","CHEVROLET","","CORSA GL 1.6 MPFI","1","Privado","Física","PUEBLO ESTHER","SANTA FE","Femenino","1993","Argentina",100,"82","ARG"
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2018-12-04","2011-04-20",21039,"ROSARIO Nº 06","Santa Fe","Importado","2011","05","SEDAN 5 PTAS","102","NISSAN","503","TIIDA 1.8 6MT VISIA","1","Privado","Física","ROSARIO","SANTA FE","Femenino","1972","Argentina",100,"82","ARG"
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2018-12-04","2007-01-12",21039,"ROSARIO Nº 06","Santa Fe","Protocolo 21","2007","04","RURAL 5 PTAS","047","FORD","596","ECOSPORT 1.6 L 4X2 XLS","1","Privado","Física","ROSARIO","SANTA FE","Femenino","1984","Argentina",100,"82","ARG"
"AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS","2018-12-06","2017-09-19",21039,"ROSARIO Nº 06","Santa Fe","Protocolo 21","2017","05","SEDAN 5 PUERTAS","024","CHEVROLET","701","ONIX JOY 5P 1.4 N LS MT +","1","Privado","Física","ROSARIO","SANTA FE","Masculino","1945","Argentina",100,"82","ARG"
"AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS","2018-12-13","2018-03-22",21039,"ROSARIO Nº 06","Santa Fe","Protocolo 21","2018","05","SEDAN 5 PUERTAS","112","RENAULT","A84","KWID LIFE 1.0","1","Privado","Física","ROSARIO","SANTA FE","Masculino","1992","Argentina",100,"82","ARG"
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2018-12-13","2005-02-25",21039,"ROSARIO Nº 06","Santa Fe","Protocolo 21","2005","04","RURAL 5 PTAS","136","VOLKSWAGEN","276","GOL COUNTRY 1.6","1","Privado","Física","ROSARIO","SANTA FE","Femenino","1998","Argentina",100,"82","ARG"
"AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS","2018-12-21","2018-08-10",21039,"ROSARIO Nº 06","Santa Fe","Protocolo 21","2018","82","PICK-UP CABINA DOBLE","112","RENAULT","A31","DUSTER OROCH DYNAMIQUE 1.6","1","Privado","Física","ROSARIO","SANTA FE","Masculino","1963","Argentina",100,"82","ARG"
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2018-12-28","2009-09-30",21039,"ROSARIO Nº 06","Santa Fe","Protocolo 21","2009","05","SEDAN 5 PTAS","044","FIAT","592","UNO FIRE 1242 MPI 8V","1","Privado","Física","ROSARIO","SANTA FE","Femenino","1964","Argentina",100,"82","ARG"
"AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS","2018-12-28","2006-10-10",21039,"ROSARIO Nº 06","Santa Fe","Protocolo 21","2006","04","RURAL 5 PTAS","047","FORD","596","ECOSPORT 1.6 L 4X2 XLS","1","Privado","Física","ROSARIO","SANTA FE","Masculino","1975","Argentina",100,"82","ARG"
"AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS","2018-12-04","2013-04-29",21040,"SAN CARLOS CENTRO","Santa Fe","Protocolo 21","2013","02","SEDAN 4 PTAS","104","PEUGEOT","669","207 COMPACT ALLURE 1.4 HDI","1","Privado","Física","SA PEREIRA","SANTA FE","Masculino","1986","Argentina",100,"82","ARG"
"AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS","2018-12-27","2009-07-06",21040,"SAN CARLOS CENTRO","Santa Fe","Nacional","2009","18","SEDAN 3 PTAS","08","CHEVROLET","CF","CORSA CLASSIC 3 PTAS GLS 1.4N","1","Privado","Física","SAN AGUSTÍN","SANTA FE","Masculino","1967","Argentina",50,"82","ARG"
"AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS","2018-12-06","2012-10-17",21042,"ROSARIO Nº 07","Santa Fe","Nacional","2012","12","SEDAN 4 PTAS","08","CHEVROLET","DK","CLASSIC 4P LT SPIRIT 1.4N","1","Privado","Física","ROSARIO","SANTA FE","Femenino","1994","Argentina",100,"82","ARG"
"AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS","2018-12-07","2004-05-11",21042,"ROSARIO Nº 07","Santa Fe","Protocolo 21","2004","05","SEDAN 5 PUERTAS","024","CHEVROLET","361","MERIVA GL 1.8","1","Privado","Física","ROSARIO","SANTA FE","Masculino","1966","Argentina",100,"82","ARG"
"AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS","2018-12-07","2008-03-05",21042,"ROSARIO Nº 07","Santa Fe","Nacional","2008","17","SEDAN 5 PTAS","34","PEUGEOT","HV","206 XS PREMIUM 1.6 5P","1","Privado","Física","GRANADERO BAIGORRIA","SANTA FE","Masculino","1989","Argentina",100,"82","ARG"
"AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS","2018-12-10","2010-10-21",21042,"ROSARIO Nº 07","Santa Fe","Protocolo 21","2010","02","SEDAN 4 PTAS","024","CHEVROLET","453","CORSA II 1.8L 4P GL AA+DIR GAS","1","Privado","Física","ROSARIO","SANTA FE","Masculino","1963","Argentina",100,"82","ARG"
