"tramite_tipo","tramite_fecha","fecha_inscripcion_inicial","registro_seccional_codigo","registro_seccional_descripcion","registro_seccional_provincia","automotor_origen","automotor_anio_modelo","automotor_tipo_codigo","automotor_tipo_descripcion","automotor_marca_codigo","automotor_marca_descripcion","automotor_modelo_codigo","automotor_modelo_descripcion","automotor_uso_codigo","automotor_uso_descripcion","titular_tipo_persona","titular_domicilio_localidad","titular_domicilio_provincia","titular_genero","titular_anio_nacimiento","titular_pais_nacimiento","titular_porcentaje_titularidad","titular_domicilio_provincia_id","titular_pais_nacimiento_id"
"AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS","2019-09-18","2013-04-26",16009,"VILLA REGINA","Río Negro","Protocolo 21","2013","22","SEDAN 3 PTAS","136","VOLKSWAGEN","495","GOL TREND 1.6 GP","1","Privado","Física","VILLA REGINA","RIO NEGRO","Masculino","1995","ARGENTINA",100,"62","ARG"
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2019-09-27","2009-03-13",16009,"VILLA REGINA","Río Negro","Protocolo 21","2009","05","SEDAN 5 PTAS","055","HONDA","A19","FIT LX","1","Privado","Física","VILLA REGINA","RIO NEGRO","Femenino","1948","CHILE",100,"62","CHL"
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2019-09-27","2011-07-06",16009,"VILLA REGINA","Río Negro","Protocolo 21","2011","22","SEDAN 3 PTAS","047","FORD","818","KA TOP PULSE1.6L","1","Privado","Física","VILLA REGINA","RIO NEGRO","Masculino","1989","ARGENTINA",100,"62","ARG"
"AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS","2019-09-03","2013-05-17",16011,"SAN CARLOS DE BARILOCHE Nº 2","Río Negro","Protocolo 21","2013","05","SEDAN 5 PTAS","136","VOLKSWAGEN","495","GOL TREND 1.6 GP","1","Privado","Física","S. C. DE BARILOCHE","RIO NEGRO","Masculino","1981","ARGENTINA",100,"62","ARG"
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2019-09-09","2012-09-25",16011,"SAN CARLOS DE BARILOCHE Nº 2","Río Negro","Nacional","2012","12","SEDAN 4 PTAS","08","CHEVROLET","DP","CLASSIC 4P LS A+D SPIRIT 1.4N","1","Privado","Física","MALLIN AHOGADO","RIO NEGRO","Masculino","1996","ARGENTINA",100,"62","ARG"
"AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS","2019-09-09","2016-08-24",16011,"SAN CARLOS DE BARILOCHE Nº 2","Río Negro","Protocolo 21","2016","82","PICK-UP CABINA DOBLE","112","RENAULT","A31","DUSTER OROCH DYNAMIQUE 1.6","1","Privado","Física","S.C.DE BARILOCHE","RIO NEGRO","Femenino","1979","ARGENTINA",100,"62","ARG"
"AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS","2019-09-09","2008-09-22",16011,"SAN CARLOS DE BARILOCHE Nº 2","Río Negro","Nacional","2008","17","SEDAN 5 PTAS","34","PEUGEOT","CM","206 XT 1.6 5P","1","Privado","Física","SAN CARLOS DE BARILOCHE","RIO NEGRO","Femenino","1986","ARGENTINA",100,"62","ARG"
"AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS","2019-09-11","2007-07-10",16011,"SAN CARLOS DE BARILOCHE Nº 2","Río Negro","Protocolo 21","2007","05","SEDAN 5 PTAS","024","CHEVROLET","361","MERIVA GL 1.8","1","Privado","Física","SAN CARLOS DE BARILOCHE","RIO NEGRO","Femenino","1988","ARGENTINA",100,"62","ARG"
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2019-09-11","2016-04-29",16011,"SAN CARLOS DE BARILOCHE Nº 2","Río Negro","Protocolo 21","2016","05","SEDAN 5 PUERTAS","136","VOLKSWAGEN","528","WHITE UP! 1.0 MPI","1","Privado","Física","EL BOLSON","RIO NEGRO","Masculino","1968","ARGENTINA",100,"62","ARG"
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2019-09-17","2006-07-18",16011,"SAN CARLOS DE BARILOCHE Nº 2","Río Negro","Nacional","2006","17","SEDAN 5 PUERTAS","34","PEUGEOT","EJ","206 XT 1.6 5P ABS","1","Privado","Física","SAN CARLOS DE BARILOCHE","RIO NEGRO","Masculino","1990","ARGENTINA",100,"62","ARG"
"AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS","2019-09-18","2011-06-15",16011,"SAN CARLOS DE BARILOCHE Nº 2","Río Negro","Protocolo 21","2011","05","SEDAN 5 PTAS","112","RENAULT","712","SANDERO STEPWAY CONFORT 1.6 16V","1","Privado","Física","S.C.DE BARILOCHE","RIO NEGRO","No identificado","1965","ARGENTINA",100,"62","ARG"
"AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS","2019-09-20","2013-11-29",16011,"SAN CARLOS DE BARILOCHE Nº 2","Río Negro","Nacional","2013","17","SEDAN 5 PUERTAS","37","RENAULT","YZ","CLIO MIO 5P CONFORT PLUS","1","Privado","Física","EL BOLSON","RIO NEGRO","Femenino","1951","ARGENTINA",100,"62","ARG"
"AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS","2019-09-24","2009-03-17",16011,"SAN CARLOS DE BARILOCHE Nº 2","Río Negro","Nacional","2009","18","SEDAN 3 PUERTAS","08","CHEVROLET","CF","CORSA CLASSIC 3 PTAS GLS 1.4N","1","Privado","Física","S.C. DE BARILOCHE","RIO NEGRO","Masculino","1992","ARGENTINA",100,"62","ARG"
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2019-09-04","2007-12-05",16012,"GENERAL ROCA Nº 2","Río Negro","Nacional","2007","12","SEDAN 4 PTAS","37","RENAULT","SR","MEGANE TRI 1.9 L TD PACK","1","Privado","Física","CERVANTES","RIO NEGRO","No identificado","1986","ARGENTINA",100,"62","ARG"
"AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS","2019-09-11","2015-04-24",16012,"GENERAL ROCA Nº 2","Río Negro","Protocolo 21","2015","05","SEDAN 5 PUERTAS","136","VOLKSWAGEN","538","FOX 1.6 MSI","1","Privado","Física","GENERAL ROCA","RIO NEGRO","Femenino","1980","ARGENTINA",100,"62","ARG"
"AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS","2019-09-13","2007-08-23",16012,"GENERAL ROCA Nº 2","Río Negro","Importado","2007","02","SEDAN 4 PTAS","136","VOLKSWAGEN","364","VOLKSWAGEN VENTO 1.9TDI","1","Privado","Física","GENERAL ROCA","RIO NEGRO","Femenino","1953","ARGENTINA",100,"62","ARG"
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2019-09-17","2002-03-25",16012,"GENERAL ROCA Nº 2","Río Negro","Protocolo 21","2002","02","SEDAN 4 PTAS","044","FIAT","555","SIENA ELX TD","1","Privado","Física","GRAL ROCA","RIO NEGRO","Masculino","1951","ARGENTINA",100,"62","ARG"
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2019-09-18","2009-05-12",16012,"GENERAL ROCA Nº 2","Río Negro","Nacional","2009","17","SEDAN 5 PTAS","19","FORD","VL","FOCUS ONE AMBIENTE 5P 1.6L N","1","Privado","Física","CERVANTES","RIO NEGRO","Femenino","1959","ARGENTINA",100,"62","ARG"
"AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS","2019-09-23","2008-03-31",16012,"GENERAL ROCA Nº 2","Río Negro","Nacional","2008","18","SEDAN 3 PTAS","37","RENAULT","UJ","CLIO 3 PTAS PACK","1","Privado","Física","GENERAL ROCA","RIO NEGRO","Masculino","1994","ARGENTINA",100,"62","ARG"
