"tramite_tipo","tramite_fecha","fecha_inscripcion_inicial","registro_seccional_codigo","registro_seccional_descripcion","registro_seccional_provincia","automotor_origen","automotor_anio_modelo","automotor_tipo_codigo","automotor_tipo_descripcion","automotor_marca_codigo","automotor_marca_descripcion","automotor_modelo_codigo","automotor_modelo_descripcion","automotor_uso_codigo","automotor_uso_descripcion","titular_tipo_persona","titular_domicilio_localidad","titular_domicilio_provincia","titular_genero","titular_anio_nacimiento","titular_pais_nacimiento","titular_porcentaje_titularidad","titular_domicilio_provincia_indec_id","titular_pais_nacimiento_indec_id"
"AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS","2018-11-08","2011-07-07",1233,"LANUS Nº 7","Buenos Aires","Protocolo 21","2011","02","SEDAN 4 PTAS","136","VOLKSWAGEN","426","VOYAGE 1.6","1","Privado","Física","LANUS","BUENOS AIRES","No identificado","1975","Argentina",100,"06","ARG"
"AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS","2018-11-08","2007-12-13",1233,"LANUS Nº 7","Buenos Aires","Protocolo 21","2007","22","SEDAN 3 PTAS","127","SUZUKI","706","FUN 1.4","1","Privado","Física","LANUS OESTE","BUENOS AIRES","No identificado","1980","Argentina",100,"06","ARG"
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2018-11-22","2006-11-02",1233,"LANUS Nº 7","Buenos Aires","Nacional","2006","12","SEDAN 4 PTAS","34","PEUGEOT","ES","PARTNER PATAGONICA 1.9D","1","Privado","Física","LANUS","BUENOS AIRES","No identificado","1964","No identificado",50,"06",""
"AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS","2018-11-26","2004-03-08",1233,"LANUS Nº 7","Buenos Aires","Protocolo 21","2004","05","SEDAN 5 PTAS","136","VOLKSWAGEN","274","GOL1.6","1","Privado","Física","LANUS OESTE","BUENOS AIRES","Femenino","1993","Argentina",100,"06","ARG"
"AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS","2018-11-27","2004-04-07",1233,"LANUS Nº 7","Buenos Aires","Importado","2004","05","SEDAN 5 PTAS","027","CITROEN","170","C3 1.6 I 16V EXLUSIVE","1","Privado","Física","LANÚS ESTE","BUENOS AIRES","Masculino","1964","Argentina",100,"06","ARG"
"AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS","2018-11-29","1999-12-14",1233,"LANUS Nº 7","Buenos Aires","Nacional","1999","17","SEDAN 5 PUERTAS","34","PEUGEOT","55","306 XRD 5P","1","Privado","Física","LANUS OESTE","BUENOS AIRES","No identificado","1998","Argentina",100,"06","ARG"
"AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS","2018-11-07","2010-01-06",1234,"ADROGUE Nº 4","Buenos Aires","Nacional","2010","17","SEDAN 5 PTAS","19","FORD","VC","FOCUS GHIA 1,8L DIESEL","1","Privado","Física","CLAYPOLE","BUENOS AIRES","Masculino","1989","Argentina",100,"06","ARG"
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2018-11-08","1995-03-29",1234,"ADROGUE Nº 4","Buenos Aires","Protocolo 21","1995","","SEDAN 5 PTAS","","FORD","","MONDEO CLX NAFTA","1","Privado","Física","BURZACO","BUENOS AIRES","Masculino","1988","Argentina",100,"06","ARG"
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2018-11-09","2012-01-27",1234,"ADROGUE Nº 4","Buenos Aires","Protocolo 21","2012","22","SEDAN 3 PTAS","047","FORD","817","KA PULSE 1.6L","1","Privado","Física","CLAYPOLE","BUENOS AIRES","No identificado","1982","Argentina",100,"06","ARG"
"AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS","2018-11-09","2007-09-25",1234,"ADROGUE Nº 4","Buenos Aires","Nacional","2007","18","SEDAN 3 PTAS","08","CHEVROLET","BA","CORSA 3 PTAS CITY 1.6N","1","Privado","Física","RAFAEL CALZADA","BUENOS AIRES","Masculino","1997","Argentina",100,"06","ARG"
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2018-11-14","2009-01-05",1234,"ADROGUE Nº 4","Buenos Aires","Nacional","2009","25","MICROOMNIBUS","79","AGRALE","02","MT 12.0 LE","2","Público","Jurídica","BURZACO","BUENOS AIRES","No aplica","1954","No aplica",100,"06",""
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2018-11-14","2005-02-02",1234,"ADROGUE Nº 4","Buenos Aires","Protocolo 21","2005","22","SEDAN 3 PTAS","136","VOLKSWAGEN","274","GOL 1.6","1","Privado","Física","BURZACO","BUENOS AIRES","Masculino","1997","Argentina",100,"06","ARG"
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2018-11-14","1982-10-22",1234,"ADROGUE Nº 4","Buenos Aires","Nacional","1982","14","RURAL 4/5 PTAS","37","RENAULT","12","RENAULT 18 GTX BREAK","1","Privado","Física","BURZACO - ALTE.BROWN","BUENOS AIRES","Masculino","1981","Argentina",100,"06","ARG"
"AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS","2018-11-15","2010-06-01",1234,"ADROGUE Nº 4","Buenos Aires","Protocolo 21","2010","05","SEDAN 5 PTAS","055","HONDA","A95","FIT EX","1","Privado","Física","BURZACO","BUENOS AIRES","Masculino","1979","Argentina",50,"06","ARG"
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2018-11-16","2012-09-27",1234,"ADROGUE Nº 4","Buenos Aires","Nacional","2012","17","SEDAN 5 PTAS","19","FORD","VW","FOCUS STYLE 1.6L NAFTA","1","Privado","Física","BURZACO","BUENOS AIRES","Masculino","1970","Argentina",100,"06","ARG"
"AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS","2018-11-16","2014-04-10",1234,"ADROGUE Nº 4","Buenos Aires","Importado","2014","04","RURAL 5 PUERTAS","024","CHEVROLET","630","CHEVROLET TRACKER FWD LTZ","1","Privado","Física","BURZACO","BUENOS AIRES","Masculino","1973","Argentina",100,"06","ARG"
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2018-11-21","2013-07-17",1234,"ADROGUE Nº 4","Buenos Aires","Protocolo 21","2013","02","SEDAN 4 PUERTAS","024","CHEVROLET","614","PRISMA 1.4 N LT","1","Privado","Física","BURZACO","BUENOS AIRES","No identificado","1987","Argentina",100,"06","ARG"
"AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS","2018-11-22","2010-01-12",1234,"ADROGUE Nº 4","Buenos Aires","Protocolo 21","2010","02","SEDAN 4 PTAS","024","CHEVROLET","514","CORSA CLASSIC 1.4","1","Privado","Física","BURZACO - ALTE.BROWN","BUENOS AIRES","No identificado","1978","Argentina",50,"06","ARG"
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2018-11-22","2008-06-11",1234,"ADROGUE Nº 4","Buenos Aires","Nacional","2008","92","OMNIBUS","77","PUMA DE TAT","03","D12","2","Público","Jurídica","BURZACO - ALTE.BROWN","BUENOS AIRES","No aplica","1954","No aplica",100,"06",""
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2018-11-28","1999-06-07",1234,"ADROGUE Nº 4","Buenos Aires","Nacional","1999","12","SEDAN 4 PTAS","17","FIAT","11","DUNA SD","1","Privado","Física","CLAYPOLE","BUENOS AIRES","Femenino","1988","Argentina",100,"06","ARG"
"AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS","2018-11-01","2004-08-26",1235,"SAN FERNANDO Nº 4","Buenos Aires","Nacional","2004","17","SEDAN 5 PTAS","37","RENAULT","LM","CLIO2 F2 RN 1.6 EXPRESSION","1","Privado","Física","VIRREYES","BUENOS AIRES","No identificado","1995","Argentina",100,"06","ARG"
"AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS","2018-11-12","2016-12-30",1235,"SAN FERNANDO Nº 4","Buenos Aires","Nacional","2016","18","SEDAN 3 PUERTAS","37","RENAULT","2H","CLIO MIO 3P DYNAMIQUE MY16","1","Privado","Física","VICTORIA","BUENOS AIRES","Femenino","1965","Argentina",100,"06","ARG"
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2018-11-21","2010-12-15",1235,"SAN FERNANDO Nº 4","Buenos Aires","Protocolo 21","2010","02","SEDAN 4 PTAS","047","FORD","764","FIESTA MAX 1.6L AMBIENTE MP3","1","Privado","Física","VICTORIA","BUENOS AIRES","Masculino","1967","Argentina",100,"06","ARG"
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2018-11-02","2003-11-13",1236,"OLIVOS Nº 09","Buenos Aires","Protocolo 21","2003","05","SEDAN 5 PUERTAS","047","FORD","583","FIESTA AMBIENTE 5P","1","Privado","Física","FLORIDA","BUENOS AIRES","Masculino","1981","Argentina",100,"06","ARG"
"AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS","2018-11-05","2013-11-01",1236,"OLIVOS Nº 09","Buenos Aires","Protocolo 21","2013","05","SEDAN 5 PUERTAS","136","VOLKSWAGEN","495","GOL TREND 1.6 GP","1","Privado","Física","MUNRO","BUENOS AIRES","No identificado","1991","Argentina",100,"06","ARG"
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2018-11-01","2018-03-21",1236,"OLIVOS Nº 09","Buenos Aires","Protocolo 21","2018","30","FURGONETA","044","FIAT","810","NUEVO FIORINO 1.4 8V","1","Privado","Física","MUNRO","BUENOS AIRES","Masculino","1977","Argentina",100,"06","ARG"
"AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS","2018-11-26","2012-01-23",1236,"OLIVOS Nº 09","Buenos Aires","Protocolo 21","2011","02","SEDAN 4 PTAS","055","HONDA","B31","CIVIC EXS","1","Privado","Física","OLIVOS VTE LOPEZ","BUENOS AIRES","Femenino","1968","Argentina",50,"06","ARG"
"AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS","2018-11-29","2008-04-22",1236,"OLIVOS Nº 09","Buenos Aires","Protocolo 21","2008","04","RURAL 5 PTAS","112","RENAULT","647","MEGANE II G.TOUR DCI LUXE","1","Privado","Física","OLIVOS","BUENOS AIRES","Femenino","1996","Argentina",100,"06","ARG"
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2018-11-29","2009-05-11",1236,"OLIVOS Nº 09","Buenos Aires","Nacional","2009","31","SEMIRREMOLQUE","BV","PLUSCARGA","O4","SEMIRREMOLQUE BARANDA VOLCABLE","1","Privado","Física","V.MARTELLI - PARTIDO: VTE.LOPEZ","BUENOS AIRES","Masculino","1985","Argentina",100,"06","ARG"
"AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS","2018-11-30","2007-02-14",1236,"OLIVOS Nº 09","Buenos Aires","Nacional","2007","29","TRACTOR DE CARRETERA","67","IVECO","52","450E32T","1","Privado","Física","VILLA MARTELLI","BUENOS AIRES","Masculino","1985","Argentina",100,"06","ARG"
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2018-11-30","2010-04-15",1236,"OLIVOS Nº 09","Buenos Aires","Importado","2009","82","PICK-UP CABINA DOBLE","093","MITSUBISHI","489","L200 SPORTERO DI-D COMMON RAIL","1","Privado","Física","OLIVOS","BUENOS AIRES","Masculino","1978","Argentina",100,"06","ARG"
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2018-11-09","1997-11-04",1237,"LOMAS DE ZAMORA Nº 7","Buenos Aires","Protocolo 21","1997","22","SEDAN 3 PTAS","136","VOLKSWAGEN","202","GOL GL 1.6 MI","1","Privado","Física","VILLA FIORITO-LOMAS DE ZAMORA","BUENOS AIRES","No identificado","1986","Argentina",100,"06","ARG"
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2018-11-14","1976-10-15",1237,"LOMAS DE ZAMORA Nº 7","Buenos Aires","Nacional","1976","12","SEDAN 4 PUERTAS","19","FORD","01","FALCON VERSION STANDARD","1","Privado","Física","LOMAS DE ZAMORA-BS. AS.","BUENOS AIRES","Masculino","1960","Argentina",100,"06","ARG"
"AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS","2018-11-15","2015-11-09",1237,"LOMAS DE ZAMORA Nº 7","Buenos Aires","Nacional","2015","12","SEDAN 4 PUERTAS","07","CITROEN","CU","C4 LOUNGE HDI 115 TENDANCE AM16","1","Privado","Física","INGENIERO BUDGE","BUENOS AIRES","Masculino","1998","Argentina",100,"06","ARG"
"AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS","2018-11-20","2018-03-14",1237,"LOMAS DE ZAMORA Nº 7","Buenos Aires","Nacional","2018","17","SEDAN 5 PUERTAS","37","RENAULT","ZN","KANGOO PH3 AUTH. PLUS 1.6 2P","1","Privado","Física","LOMAS DE ZAMORA","BUENOS AIRES","Masculino","1986","Argentina",100,"06","ARG"
"AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS","2018-11-21","2008-10-21",1237,"LOMAS DE ZAMORA Nº 7","Buenos Aires","Nacional","2008","18","SEDAN 3 PTAS","34","PEUGEOT","JF","207 COMPACT XR 1.4 3P","1","Privado","Física","VILLA FIORITO","BUENOS AIRES","Masculino","1975","Argentina",100,"06","ARG"
"AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS","2018-11-22","2010-01-04",1237,"LOMAS DE ZAMORA Nº 7","Buenos Aires","Protocolo 21","2010","05","SEDAN 5 PTAS","047","FORD","723","FIESTA AMBIENTE PLUS MP3","1","Privado","Física","BANFIELD","BUENOS AIRES","Masculino","1953","Argentina",100,"06","ARG"
"AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS","2018-11-23","2010-08-27",1237,"LOMAS DE ZAMORA Nº 7","Buenos Aires","Protocolo 21","2010","05","SEDAN 5 PTAS","027","CITROEN","187","C3 1.4 I SX","1","Privado","Física","LOMAS DE ZAMORA","BUENOS AIRES","Femenino","1997","Argentina",100,"06","ARG"
"AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS","2018-11-08","2005-02-03",1238,"TIGRE Nº 4","Buenos Aires","Protocolo 21","2005","05","SEDAN 5 PTAS","044","FIAT","587","PALIO FIRE 1242 MPI 16V","1","Privado","Física","TIGRE","BUENOS AIRES","Masculino","1946","Argentina",100,"06","ARG"
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2018-11-13","1987-09-09",1238,"TIGRE Nº 4","Buenos Aires","Nacional","1987","17","SEDAN 5 PTAS","19","FORD","25","SIERRA GL","1","Privado","Física","TRONCOS DEL TALAR","BUENOS AIRES","Masculino","1978","Argentina",100,"06","ARG"
"AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS","2018-11-16","2004-09-23",1238,"TIGRE Nº 4","Buenos Aires","Protocolo 21","2004","05","SEDAN 5 PTAS","044","FIAT","587","PALIO FIRE 1242 MPI 16V","1","Privado","Física","TIGRE","BUENOS AIRES","Masculino","1981","Argentina",100,"06","ARG"
"AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS","2018-11-22","2003-04-04",1238,"TIGRE Nº 4","Buenos Aires","Protocolo 21","2003","05","SEDAN 5 PTAS","047","FORD","583","FIESTA AMBIENTE 5P","1","Privado","Física","BENAVIDEZ","BUENOS AIRES","Femenino","1984","Argentina",100,"06","ARG"
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2018-11-27","2007-11-27",1238,"TIGRE Nº 4","Buenos Aires","Protocolo 21","2007","05","SEDAN 5 PTAS","112","RENAULT","612","SCENIC 1.9L DTI LUXE","1","Privado","Física","RINCON DE MILBERG","BUENOS AIRES","Masculino","1989","Argentina",100,"06","ARG"
"AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS","2018-11-30","2013-04-23",1238,"TIGRE Nº 4","Buenos Aires","Protocolo 21","2013","05","SEDAN 5 PUERTAS","112","RENAULT","924","SANDERO EXPRESSION 1.6 16V ABS","1","Privado","Física","BENAVIDEZ","BUENOS AIRES","Masculino","1973","Argentina",100,"06","ARG"
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2018-11-06","2014-01-30",1239,"QUILMES Nº 8","Buenos Aires","Protocolo 21","2014","05","SEDAN 5 PUERTAS","136","VOLKSWAGEN","495","GOL TREND 1.6 GP","1","Privado","Física","QUILMES","BUENOS AIRES","Femenino","1956","Argentina",100,"06","ARG"
"AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS","2018-11-12","2017-04-28",1239,"QUILMES Nº 8","Buenos Aires","Protocolo 21","2017","05","SEDAN 5 PUERTAS","112","RENAULT","A60","NUEVO SANDERO AUTHENTIQUE","1","Privado","Física","QUILMES","BUENOS AIRES","Femenino","1981","Argentina",100,"06","ARG"
"AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS","2018-11-26","2009-05-26",1239,"QUILMES Nº 8","Buenos Aires","Nacional","2009","22","FURGON","07","CITROEN","43","BERLINGO FURGON 1.9D FULL","1","Privado","Física","QUILMES","BUENOS AIRES","Masculino","1944","Argentina",100,"06","ARG"
"AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS","2018-11-26","2013-09-24",1239,"QUILMES Nº 8","Buenos Aires","Nacional","2013","12","SEDAN 4 PUERTAS","08","CHEVROLET","DS","CLASSIC 4P LT PACK 1.4N","1","Privado","Física","QUILMES","BUENOS AIRES","No identificado","1956","Argentina",50,"06","ARG"
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2018-11-28","2013-10-17",1239,"QUILMES Nº 8","Buenos Aires","Protocolo 21","2013","05","SEDAN 5 PUERTAS","104","PEUGEOT","711","208 ALLURE 1.5 N","1","Privado","Física","QUILMES","BUENOS AIRES","No identificado","1984","Argentina",100,"06","ARG"
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2018-11-02","2012-01-17",1240,"JOSE C. PAZ Nº 1","Buenos Aires","Protocolo 21","2012","05","SEDAN 5 PUERTAS","136","VOLKSWAGEN","413","GOL TREND 1.6","1","Privado","Física","JOSÉ C. PAZ","BUENOS AIRES","Femenino","1983","Argentina",100,"06","ARG"
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2018-11-08","1995-10-12",1240,"JOSE C. PAZ Nº 1","Buenos Aires","Nacional","1995","12","SEDAN 4 PUERTAS","53","VOLKSWAGEN","12","POINTER CL","1","Privado","Física","JOSE C. PAZ","BUENOS AIRES","Femenino","1934","Argentina",50,"06","ARG"
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2018-11-09","2009-06-30",1240,"JOSE C. PAZ Nº 1","Buenos Aires","Nacional","2009","12","SEDAN 4 PUERTAS","08","CHEVROLET","CK","CORSA CLASSIC 4 PTAS GLS 1.4N","1","Privado","Física","JOSE C.PAZ","BUENOS AIRES","Femenino","1982","Argentina",100,"06","ARG"
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2018-11-09","1999-06-01",1240,"JOSE C. PAZ Nº 1","Buenos Aires","Nacional","1999","18","SEDAN 3 PTAS","53","VOLKSWAGEN","27","GOL MI","1","Privado","Física","JOSE C.PAZ","BUENOS AIRES","Masculino","1979","Argentina",100,"06","ARG"
"AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS","2018-11-13","2007-12-06",1240,"JOSE C. PAZ Nº 1","Buenos Aires","Nacional","2007","18","SEDAN 3 PTAS","34","PEUGEOT","FN","206 XS PREMIUM HDI 3P","1","Privado","Física","JOSE C.PAZ","BUENOS AIRES","Masculino","1955","Argentina",100,"06","ARG"
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2018-11-14","2005-09-23",1240,"JOSE C. PAZ Nº 1","Buenos Aires","Protocolo 21","2005","04","RURAL 5 PUERTAS","136","VOLKSWAGEN","276","GOL COUNTRY 1.6","1","Privado","Física","JOSÉ C. PAZ","BUENOS AIRES","Masculino","1974","Argentina",100,"06","ARG"
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2018-11-16","2001-12-18",1240,"JOSE C. PAZ Nº 1","Buenos Aires","Nacional","2001","12","SEDAN 4 PUERTAS","17","FIAT","99","SIENA ELX TORQUE 16V","1","Privado","Física","JOSE C PAZ","BUENOS AIRES","Masculino","1960","Argentina",100,"06","ARG"
"AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS","2018-11-26","2004-09-24",1240,"JOSE C. PAZ Nº 1","Buenos Aires","Nacional","2004","17","SEDAN 5 PTAS","34","PEUGEOT","EC","307 XS HDI 5P","1","Privado","Física","JOSE C.PAZ","BUENOS AIRES","Masculino","1947","Bolivia",100,"06","BOL"
"AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS","2018-11-26","2008-08-25",1240,"JOSE C. PAZ Nº 1","Buenos Aires","Protocolo 21","2008","02","SEDAN 4 PTAS","044","FIAT","646","SIENA ELX 1.4 8V","1","Privado","Física","JOSE C PAZ","BUENOS AIRES","Masculino","1980","Bolivia",100,"06","BOL"
"AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS","2018-11-27","2017-04-05",1240,"JOSE C. PAZ Nº 1","Buenos Aires","Nacional","2017","22","FURGON","34","PEUGEOT","MV","PARTNER CONFORT 1.4 5 PLAZAS","1","Privado","Física","JOSE C PAZ","BUENOS AIRES","Masculino","1968","Argentina",100,"06","ARG"
"AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS","2018-11-08","2006-03-16",1241,"MAR DEL PLATA Nº 10","Buenos Aires","Protocolo 21","2006","05","SEDAN 5 PTAS","044","FIAT","587","PALIO FIRE 1242 MPI 16V","1","Privado","Física","MAR DEL PLATA","BUENOS AIRES","Femenino","1942","Argentina",100,"06","ARG"
"AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS","2018-11-12","2009-01-12",1241,"MAR DEL PLATA Nº 10","Buenos Aires","Importado","2009","02","SEDAN 4 PTAS","027","CITROEN","222","C5 2.0 HDI CONFORT","1","Privado","Física","MAR DEL PLATA","BUENOS AIRES","Masculino","1939","Argentina",100,"06","ARG"
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2018-11-15","2006-11-02",1241,"MAR DEL PLATA Nº 10","Buenos Aires","Nacional","2006","18","SEDAN 3 PTAS","08","CHEVROLET","BF","CORSA CLASSIC 3P AA+DIR 1.6N","1","Privado","Física","MAR DEL PLATA","BUENOS AIRES","Masculino","1998","Argentina",100,"06","ARG"
"AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS","2018-11-22","2011-06-29",1241,"MAR DEL PLATA Nº 10","Buenos Aires","Importado","2011","02","SEDAN 4 PTAS","136","VOLKSWAGEN","285","BORA 2.0","1","Privado","Física","MAR DEL PLATA","BUENOS AIRES","Masculino","1947","Argentina",100,"06","ARG"
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2018-11-29","1994-05-06",1241,"MAR DEL PLATA Nº 10","Buenos Aires","Importado","1994","05","SEDAN 5 PUERTAS","112","RENAULT","019","19 RT","1","Privado","Física","MAR DEL PLATA","BUENOS AIRES","Masculino","1986","Argentina",100,"06","ARG"
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2018-11-05","2006-11-10",1242,"MAR DEL PLATA Nº 11","Buenos Aires","Protocolo 21","2006","05","SEDAN 5 PTAS","044","FIAT","592","UNO FIRE 1242MPI 8V","1","Privado","Física","MAR DEL PLATA","BUENOS AIRES","Masculino","1984","Argentina",100,"06","ARG"
"AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS","2018-11-13","2010-05-31",1242,"MAR DEL PLATA Nº 11","Buenos Aires","Protocolo 21","2010","02","SEDAN 4 PTAS","112","RENAULT","641","MEGANE II 1.6 16V CONFORT","1","Privado","Física","MAR DEL PLATA","BUENOS AIRES","Masculino","1992","Argentina",100,"06","ARG"
"AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS","2018-11-15","1999-11-26",1242,"MAR DEL PLATA Nº 11","Buenos Aires","Nacional","1999","22","FURGON","07","CITROEN","03","BERLINGO FUD","1","Privado","Física","MAR DEL PLATA","BUENOS AIRES","Masculino","1983","Argentina",100,"06","ARG"
"AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS","2018-11-20","2010-04-28",1242,"MAR DEL PLATA Nº 11","Buenos Aires","Protocolo 21","2010","05","SEDAN 5 PTAS","027","CITROEN","187","C3 1.4 I SX","1","Privado","Física","MAR DEL PLATA","BUENOS AIRES","Masculino","1978","Argentina",100,"06","ARG"
"AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS","2018-11-21","2013-03-21",1242,"MAR DEL PLATA Nº 11","Buenos Aires","Nacional","2013","17","SEDAN 5 PUERTAS","19","FORD","VX","FOCUS TREND 1.6L NAFTA","1","Privado","Física","MAR DEL PLATA","BUENOS AIRES","Femenino","1965","Argentina",100,"06","ARG"
"AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS","2018-11-26","2013-11-21",1242,"MAR DEL PLATA Nº 11","Buenos Aires","Nacional","2013","17","SEDAN 5 PUERTAS","37","RENAULT","YZ","CLIO MIO 5P CONFORT PLUS","1","Privado","Física","MAR DEL PLATA","BUENOS AIRES","Masculino","1963","Argentina",100,"06","ARG"
"AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS","2018-11-27","2007-07-19",1242,"MAR DEL PLATA Nº 11","Buenos Aires","Protocolo 21","2007","22","SEDAN 3 PTAS","044","FIAT","592","UNO FIRE 1242 MPI 8V","1","Privado","Física","MAR DEL PLATA","BUENOS AIRES","Femenino","1998","Argentina",100,"06","ARG"
"AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS","2018-11-28","2011-07-26",1242,"MAR DEL PLATA Nº 11","Buenos Aires","Nacional","2011","12","SEDAN 4 PTAS","08","CHEVROLET","DD","CLASSIC 4 PTAS LT 1.4N","1","Privado","Física","MAR DEL PLATA","BUENOS AIRES","Masculino","1976","Argentina",100,"06","ARG"
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2018-11-05","2017-05-16",1243,"BERAZATEGUI Nº 4","Buenos Aires","Protocolo 21","2017","02","SEDAN 4 PUERTAS","136","VOLKSWAGEN","578","VOYAGE 1.6 MSI","1","Privado","Física","BERAZATEGUI","BUENOS AIRES","Masculino","1988","Argentina",100,"06","ARG"
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2018-11-06","2012-09-27",1243,"BERAZATEGUI Nº 4","Buenos Aires","Importado","2012","05","SEDAN 5 PTAS","G89","CHERY","016","SKIN HATCHBACK","1","Privado","Física","BERAZATEGUI","BUENOS AIRES","Masculino","1970","Argentina",50,"06","ARG"
"AUTOMOTOR - BAJA C/RECUPERACION DE PIEZAS","2018-11-07","2015-05-15",1243,"BERAZATEGUI Nº 4","Buenos Aires","Protocolo 21","2015","02","SEDAN 4 PUERTAS","112","RENAULT","983","NUEVO LOGAN AUTHENTIQUE 1.6","1","Privado","Física","HUDSON","BUENOS AIRES","Masculino","1972","Argentina",100,"06","ARG"
"AUTOMOTOR - BAJA P/DEST/SIN/DESG/ENVEJ.","2018-11-14","2011-09-27",1243,"BERAZATEGUI Nº 4","Buenos Aires","Protocolo 21","2011","05","SEDAN 5 PTAS","112","RENAULT","806","SANDERO PH2 PACK PLUS 1.6 8V","1","Privado","Física","BERAZATEGUI","BUENOS AIRES","Masculino","1993","Argentina",100,"06","ARG"
